"YEAR","CONF","TEAM","SEED","ROUND","KADJ.T","KADJ.O","KADJ.D","BADJ.EM","BADJ.O","BADJ.D","GAMES","W","L","WIN.","EFG.","EFG.D","FTR","FTRD","TOV.","TOV.D","OREB.","DREB.","OP.OREB.","OP.DREB.","RAW.T","X2PT.","X2PT.D","X3PT.","X3PT.D","BLK.","BLKED.","AST.","OP.AST.","X2PTR","X3PTR","X2PTRD","X3PTRD","BADJ.T","AVG.HGT","EFF.HGT","EXP","TALENT","FT.","OP.FT.","PPPO","PPPD"
2021,"ASun","Liberty",13,64,63.1252,110.143,101.773,8.3,109.1,100.8,24,19,5,79.16667,57.4,48,25.5,29.6,15.6,17.3,23.1,77.6,22.4,76.9,64.4,56.8,47.8,38.8,32.2,7,7.3,57.4,42.2,52.5,47.5,63.9,36.1,64.4,75.76,79.299,1.736,3.795,77.8,69.7,1.137,0.966
2021,"MVC","Loyola Chicago",8,16,64.1938,110.416,86.6625,20.6,108.9,88.3,26,22,4,84.61538,56.3,46.7,30.7,22.4,18.5,21.6,26,79,21,74,63.5,58,45.5,35.7,32.5,6.9,8.5,59.9,45.2,63,37,65.6,34.4,64.8,76.146,79.589,2.231,11.054,73.3,70.1,1.102,0.873
2021,"SEC","LSU",8,32,70.7574,119.771,100.181,19.2,119,99.8,27,18,9,66.66667,52.8,48.5,33.9,29.1,16.1,18.4,31.5,67.2,32.8,68.5,72.8,53,51.3,35,30,7.8,9.1,42.3,50.7,62.9,37.1,55.7,44.3,71.4,77.607,79.998,1.064,83.74,74.7,70.6,1.123,1.03
2021,"B10","Maryland",10,32,65.3286,110.916,92.1984,15.8,110,94.2,28,15,13,53.57143,52.6,48.5,32.6,25.6,16.8,16.9,20.9,75.2,24.8,79.1,65.6,52.8,46.4,34.9,34.3,10.3,8.8,53.7,52.3,57,43,58.2,41.8,66.3,78.089,79.403,1.869,67.127,70.3,71.7,1.031,0.994
2021,"B10","Michigan",1,8,66.8217,119.434,88.6425,26.9,117.7,90.8,24,20,4,83.33333,54.9,44.9,28.9,24.5,16.3,15.1,29.4,75.2,24.8,70.6,67.5,53.3,42.3,38.7,33.5,10.6,7,55.5,42.5,66.1,33.9,67.3,32.7,67.8,77.889,82.229,2.078,66.856,77.8,74.9,1.122,0.962
2021,"B10","Michigan St.",11,68,68.6334,106.989,92.9745,11.3,105.4,94.1,27,15,12,55.55556,47.9,47.8,31.4,37.1,18.9,15.4,30.4,73.9,26.1,69.6,69.1,47.8,48.1,32,31.5,12.2,8,64.1,54.1,65.9,34.1,66,34,69.6,77.94,80.462,1.714,82.545,72.1,71.5,0.998,1.02
2021,"SEC","Missouri",9,64,68.7329,110.248,95.0983,16.4,110.7,94.3,25,16,9,64,50.9,48.5,37.5,36.4,18.9,18.4,28.6,70.8,29.2,71.4,70.5,52.6,48.3,32,32.7,9,11.1,51.1,44.5,62.5,37.5,67,33,69.5,77.607,80.64,2.462,50.387,69.8,71.1,1.034,1.01
2021,"OVC","Morehead St.",14,64,65.5948,100.165,96.2694,2,98.1,96.1,28,21,7,75,51.9,47,36.8,23.1,22.9,18,31.3,75.1,24.9,68.7,67.1,51.8,47.6,34.7,30.7,14.3,9.1,51.3,49.8,65.5,34.5,58.6,41.4,66.5,77.307,79.834,1.69,5.5,68.3,67.9,1.005,0.945
2021,"NEC","Mount St. Mary's",16,68,62.172,95.4181,100.428,-4.8,95.1,99.9,22,12,10,54.54545,48.7,45.5,29.7,24.6,20.3,16.4,31.9,75.2,24.8,68.1,63.8,47.7,45.6,33.7,30.1,10.9,8.3,50.6,41.3,63.7,36.3,67.2,32.8,63,76.902,80.738,1.572,0.2,67.8,78.4,0.988,0.966
2021,"MEAC","Norfolk St.",16,64,67.6936,100.613,104.355,-4.9,99,103.9,21,14,7,66.66667,49.7,47.4,38.6,42,17.8,20.7,28.8,71.3,28.7,71.2,72.1,46.1,47.2,37.4,31.7,10.2,9.9,48,54.7,64.1,35.9,54.7,45.3,68.7,76.559,79.353,2.363,0.2,70.9,69.3,1.036,0.973
2021,"ACC","North Carolina",8,64,71.8271,110.111,90.0231,16,107.9,91.9,28,18,10,64.28571,48.5,48.7,34.9,27.1,20.6,19.3,41.3,73.7,26.3,58.7,71.9,48.9,46.8,31.7,34.4,12.8,9.9,55.8,51.3,71.8,28.2,61.8,38.2,72.8,78.833,82.508,1.02,85.053,66.8,69.4,1.053,0.965
2021,"CUSA","North Texas",13,32,63.0896,105.362,93.6646,9.8,103.8,94,25,16,9,64,54,45.7,27.2,31.7,20.4,21.4,27.9,73.1,26.9,72.1,65.1,52.9,44.8,37.3,31.6,8.6,8.9,51.8,43,62.8,37.2,65.8,34.2,64.2,77.016,79.684,2.415,2.103,73.5,72.6,1.043,0.926
2021,"MAC","Ohio",13,32,69.3203,113.002,101.888,10.8,111.8,101,22,15,7,68.18182,55.8,51.1,29.6,30.2,17,20,28.7,72.6,27.4,71.3,71.7,56.4,51.6,36.6,33.7,5.7,6.5,59.7,52.7,61.3,38.7,60,40,70.3,76.934,79.748,1.43,6.606,70.6,76.6,1.121,1.022
2021,"B10","Ohio St.",2,64,67.0815,122.274,96.8491,24.3,121.4,97.1,30,21,9,70,53.1,48.9,37.6,33.8,15.3,15,29.1,72.6,27.4,70.9,67.6,52.1,47.4,36.5,34.1,9.5,7.8,49.5,55,60.6,39.4,62,38,67.8,77.5,79.536,1.963,71.659,76.3,70.6,1.136,1.042
2021,"B12","Oklahoma",8,32,67.689,111.427,94.7836,16.5,111.1,94.6,25,15,10,60,50.8,48.9,29.1,22.8,15.8,18.7,27.3,72.5,27.5,72.7,69.2,50.8,46.3,33.8,35.4,9.2,8.3,50,46.9,61,39,61.9,38.1,68.5,76.855,79.831,2.102,32.322,74.4,73.5,1.065,0.986
2021,"B12","Oklahoma St.",4,32,71.9524,110.059,91.2923,16.8,109,92.2,28,20,8,71.42857,52.1,47.2,36.4,30.5,21.4,19.3,31.9,69.8,30.2,68.1,72.8,52.8,46.9,33.8,31.7,11.1,10.3,47.7,48.3,68.1,31.9,62.6,37.4,72.7,77.611,80.273,1.061,61.902,71.3,70.8,1.036,0.981
2021,"Sum","Oral Roberts",15,16,71.7646,108.656,107.44,0.8,107.5,106.7,23,13,10,56.52174,53.6,50.4,27.8,33.1,15.7,18.2,23.2,67,33,76.8,72.8,49.7,49,38.8,35.6,9.6,9.4,42.6,44.3,54.1,45.9,68,32,72.3,76.849,79.548,1.496,1.124,82.6,70.2,1.091,1.066
2021,"P12","Oregon",7,16,67.2355,114.453,96.7728,17.9,114,96.1,26,20,6,76.92308,54.4,50.1,26.8,27.1,16.8,20.3,28.3,72.8,27.2,71.7,67.9,52.9,49.9,37.9,33.6,10.7,7.5,48.4,54.2,62,38,60.8,39.2,68.1,77.512,78.776,2.265,49.314,70.4,76.3,1.096,0.994
2021,"P12","Oregon St.",12,8,65.3971,109.326,99.1533,10.7,109.1,98.4,28,16,12,57.14286,48.7,50.4,34,38.2,17.2,18.5,29.8,70.6,29.4,70.2,65.6,46.9,52.5,34.6,31.4,9.5,7.8,59.4,52.2,64.5,35.5,62.3,37.7,66.1,78.244,81.224,2.035,34.182,76,73.2,1.043,1.045
2021,"B10","Purdue",4,64,66.4842,113.612,91.3407,18.5,111.5,93,27,18,9,66.66667,51.4,48.6,32.2,30.3,18.7,16.9,32.2,75.9,24.1,67.8,66.8,52.1,49.7,33.5,31.5,11.2,9.7,56,60.4,62.5,37.5,54.3,45.7,67.5,78.354,81.744,1.041,60.403,71.1,67.5,1.06,0.988
2021,"B10","Rutgers",10,32,67.7741,108.651,90.5084,14.7,106.6,91.9,26,15,11,57.69231,50.2,47.7,27.7,33.2,16.4,18.9,27.4,70.7,29.3,72.6,68.5,51.9,47.4,31.1,32.1,14.1,8.2,51.6,56.1,67.3,32.7,64.4,35.6,68.7,77.908,80.503,1.953,55.802,63.2,70.4,1.016,0.991
2021,"MWC","San Diego St.",6,64,66.0736,110.835,89.5391,22,111.3,89.3,26,22,4,84.61538,52.7,46.7,34.3,32.7,16.9,22.5,29.9,75.6,24.4,70.1,66.9,50.5,44.6,37.5,32.8,10,8.2,53.7,60.2,60.5,39.5,54.5,45.5,66.9,76.552,79.793,2.399,26.167,71.9,73.2,1.097,0.912
2021,"A10","St. Bonaventure",9,64,65.1595,111.309,90.4885,18.2,110.1,91.9,20,16,4,80,50.5,45.5,27.8,28.3,16.9,19.5,33.6,71.6,28.4,66.4,65.3,49.3,45.1,35.4,30.6,12.4,7.8,56.8,57.6,68.1,31.9,56.8,43.2,65.5,77.32,79.475,1.928,0.359,73.4,65.1,1.08,0.924
2021,"ACC","Syracuse",11,16,69.2068,113.82,97.5937,14.9,112.2,97.3,25,16,9,64,50.7,48.5,28.4,25.1,16,20.8,30.3,66.2,33.8,69.7,69.7,50.8,49.2,33.8,31.7,14.4,8.9,56.5,68.6,60.8,39.2,56.1,43.9,70.1,78.118,80.591,1.527,64.21,78.4,74.9,1.082,1.009
2021,"SEC","Tennessee",5,64,67.3118,108.804,87.7414,20.3,108.5,88.2,26,18,8,69.23077,50.1,45.9,35.1,31.1,18.2,22.9,31.4,71.4,28.6,68.6,68.8,49.8,44.8,33.8,31.8,14.4,6.8,59.2,45.1,65.7,34.3,61.9,38.1,67.8,77.4,79.179,1.471,75.912,74.6,73.1,1.054,0.919
2021,"B12","Texas",3,64,69.2079,113.848,93.2661,20.9,113.6,92.7,26,19,7,73.07692,52.9,46.7,34,36.7,20.2,17.8,31.3,73.1,26.9,68.7,69.6,52.4,45.8,35.7,32.3,10.1,9.6,49.7,41.3,58.1,41.9,66.6,33.4,70,77.84,81.487,2.109,88.6,70.8,68.1,1.065,0.974
2021,"SWAC","Texas Southern",16,64,71.9846,98.9834,105.038,-5.3,97.9,103.2,23,15,8,65.21739,48.3,46.5,38.9,33.8,21.5,19.4,32.9,73.6,26.4,67.1,73.4,51,45.2,27.7,32.4,12.4,8.1,44.2,49,72.2,27.8,62.1,37.9,72.5,77.58,80.188,2.509,13.802,70.8,69.8,0.997,0.949
2021,"B12","Texas Tech",6,32,65.3672,112.362,91.4155,20.2,111.5,91.3,27,17,10,62.96296,49.7,47.8,39.3,36.5,16.3,23.8,33.8,70,30,66.2,67,48.7,44.8,34.6,35,12.6,7.2,50.9,44.8,68.6,31.4,61.4,38.6,66.6,77.012,78.709,1.42,53.387,71.1,68.3,1.081,0.938
2021,"BW","UC Santa Barbara",12,64,66.1183,109.242,97.0104,11.9,108.1,96.2,24,20,4,83.33333,53,47.7,35.5,28,16.5,20.8,28.2,75.5,24.5,71.8,66.7,53.4,46.6,34.8,33.4,7,6,58.1,44.4,66.2,33.8,69.1,30.9,66.6,77.357,80.946,2.321,53.867,76.3,76.2,1.097,0.943
2021,"P12","UCLA",11,4,64.6928,113.403,97.4859,18,114.2,96.2,26,17,9,65.38462,52,50.7,32.6,28,16.7,17.6,30.8,75.8,24.2,69.2,65.3,50.6,49.4,36.7,35.1,7.8,7.1,51.6,49.4,68.3,31.7,61,39,65.5,77.295,79.632,1.376,82.595,72.1,73.6,1.083,1.019
2021,"SC","UNC Greensboro",13,64,68.4895,104.118,95.9651,4.2,101.6,97.4,29,21,8,72.41379,48.2,48.1,23.8,36.4,15.6,21,32.4,74.1,25.9,67.6,70.3,50.3,48.3,30,31.9,11.5,6.5,44.1,49.5,61.1,38.9,57.9,42.1,69.2,77.023,81.265,1.735,14.285,68.3,70.5,1.042,0.954
2021,"P12","USC",6,8,67.2898,112.883,90.6583,23.1,113.3,90.2,29,22,7,75.86207,52.1,45.4,37.5,24.8,18.1,17.4,35.7,72.7,27.3,64.3,67.5,52.1,42.2,34.8,34.2,13.4,7.1,50.3,52.9,68.8,31.2,64.7,35.3,68.1,79.377,82.589,1.679,47.985,64.7,72.8,1.089,0.948
2021,"MWC","Utah St.",11,64,68.8615,105.729,89.2192,15.4,104.4,89,27,19,8,70.37037,49.8,45.6,29.4,26.1,19.7,19.7,35.3,78.7,21.3,64.7,69.5,49.6,42.9,33.6,33,14.6,8.8,60.6,51.7,67.5,32.5,59.8,40.2,69.9,78.146,81.316,1.486,17.726,71.8,73.8,1.045,0.895
2021,"A10","VCU",10,64,69.8256,105.49,89.5783,14.6,104.2,89.6,26,19,7,73.07692,50.9,45.8,34,35.4,20.7,23.6,28.5,68.6,31.4,71.5,70.3,51.7,45.9,32.9,30.5,14.8,8.5,52.7,51.2,65.1,34.9,64.9,35.1,70.9,77.196,80.061,1.229,38.761,76.1,69.4,1.015,0.922
2021,"BE","Villanova",5,16,65.0666,118.602,95.984,21.3,118.5,97.2,22,16,6,72.72727,52.8,51.8,30,25.8,13.5,19,27.9,75.2,24.8,72.1,66.2,52.8,51,35.2,35.4,4.4,8.9,57.8,48.7,55.4,44.6,59.4,40.6,65.9,77.985,80.415,1.829,73.753,76.5,68.2,1.134,1.008
2021,"ACC","Virginia",4,64,60.0732,115.637,92.9824,20.9,114.8,93.9,24,18,6,75,56.1,47.9,22,24.6,15.4,15.2,23.1,77.4,22.6,76.9,60.8,55.3,46.1,38.1,34,13,7.7,55.1,52.7,57.7,42.3,62.8,37.2,60.9,77.712,82.282,1.879,55.537,81.7,74.1,1.123,0.989
2021,"ACC","Virginia Tech",10,64,66.1503,110.048,94.8276,14.2,108.7,94.5,21,15,6,71.42857,52.5,48.4,33.2,30.9,17.3,17.6,28.4,75.7,24.3,71.6,66.5,51.7,47.6,35.7,33,11.8,10,56.6,46.6,59,41,60.7,39.3,67.4,76.42,79.897,1.562,28.989,69.7,69.9,1.072,0.974
2021,"B12","West Virginia",3,32,69.6016,116.128,95.8073,20.2,115.1,94.9,27,18,9,66.66667,48.7,50.2,39.4,28.5,17,20.7,35.6,68.7,31.3,64.4,70.7,46.4,51.3,35.7,32.3,7.6,6.4,52.3,52,66.9,33.1,62.7,37.3,70.5,77.153,80.142,1.787,44.317,71.7,69.4,1.079,1.006
2021,"Amer","Wichita St.",11,68,67.5992,109.988,98.4414,11.4,109.4,98,19,14,5,73.68421,47.6,47.1,38.2,29.7,15.9,18.1,29.8,66.6,33.4,70.2,68,44.7,47.6,34.5,30.8,9.2,8.2,53.7,51,58.9,41.1,61.8,38.2,68.4,76.436,79.135,1.861,37.445,69.9,68.9,1.043,1.005
2021,"BSth","Winthrop",12,64,73.6395,105.093,96.1535,8.7,104.8,96.1,24,23,1,95.83333,53,49,35.7,33.8,19.5,22.5,35.6,77.8,22.2,64.4,72.7,53,49.2,35.3,32.4,6.7,9,53.6,43.4,60.7,39.3,63.6,36.4,74.7,76.674,79.375,1.933,6.77,68.6,66.2,1.094,0.919
2021,"B10","Wisconsin",9,32,64.9341,112.522,89.8672,21.1,111.4,90.3,29,17,12,58.62069,49.4,47.9,26.9,28.5,13.5,17.8,23.7,74.9,25.1,76.3,65.8,46.3,47.1,36,33,10.4,11,54.3,53,59.2,40.8,65.8,34.2,65.9,77.973,81.638,2.316,55.41,76.7,71.2,1.05,0.97
2019,"Slnd","Abilene Christian",15,64,66.0042,103.625,101.539,1.2,102.2,101,29,23,6,79.31034,52.4,49.6,34.5,38.4,17.4,23.4,27.7,72.2,27.8,72.3,66.6,49.8,49.2,38.3,33.5,7.5,8.2,57.6,48.9,65.8,34.2,66.6,33.4,67.1,75.895,79.024,2.044,1.775,72.3,72.3,1.068,0.967
2019,"P12","Arizona St.",11,64,70.4917,109.774,98.5646,11,108.9,97.9,32,22,10,68.75,50.8,48.6,43.6,38.6,18.5,18.9,32.5,73.6,26.4,67.5,72.1,50.6,47.2,34.1,33.6,9.7,9.1,51.1,54.8,64.3,35.7,56.5,43.5,71.8,77.624,80.314,1.328,71.073,67.1,70.9,1.062,0.997
2019,"SEC","Auburn",5,4,67.5363,119.571,96.2397,23.5,119.4,95.9,34,25,9,73.52941,54.2,51.8,31,36.6,17.5,25.3,32.7,67.1,32.9,67.3,68.9,51.3,50.4,38.1,35.6,16,12.1,53,51.8,50.4,49.6,55.9,44.1,69.3,76.563,79.991,2.174,57.754,71.6,71.2,1.138,0.989
2019,"B12","Baylor",9,32,65.2511,113.517,98.2238,13.9,112,98.1,32,19,13,59.375,50.9,48.6,32.6,36.5,19.9,18.5,38.1,71.2,28.8,61.9,66.7,50.9,47.1,34,34.1,13.9,12.2,54.3,55.3,59.6,40.4,62.2,37.8,66.7,76.915,79.891,1.457,57.749,67.4,68,1.071,1.004
2019,"OVC","Belmont",11,64,71.1231,114.834,101.76,12.1,113.4,101.3,30,25,5,83.33333,57.8,48.9,28.1,27.7,15.4,16.3,25.6,75.7,24.3,74.4,74.2,59.5,47.2,37.1,34.7,9.1,10.3,61.9,44.5,56.2,43.8,65.3,34.7,72.5,77.45,81.377,1.44,6.407,73.6,69.8,1.16,0.997
2019,"MVC","Bradley",15,64,65.0632,100.892,101.25,-1.1,100,101.1,33,19,14,57.57576,49.7,47.6,36.3,35.3,18.9,18.6,27.1,73.3,26.7,72.9,65.8,46.7,46.4,36.8,33,11.5,7.2,52.2,53.6,64.8,35.2,60.4,39.6,66.4,76.734,80.105,1.997,3.589,69.2,71.9,1.004,0.986
2019,"MAC","Buffalo",6,32,73.7602,114.89,94.5531,18,113.2,95.2,33,30,3,90.90909,53.4,47.2,32.2,31.5,15.6,20.4,31.6,73.3,26.7,68.4,74.7,55.8,48.8,33.6,29.7,10.5,8.5,55,40.1,56.1,43.9,63.9,36.1,75.2,76.493,79.782,2.316,7.39,68.8,69.6,1.13,0.946
2019,"Amer","Cincinnati",7,64,63.1993,111.566,94.515,18.2,112.1,93.9,34,28,6,82.35294,49,48.1,38.1,30.5,16.1,20.9,37.6,70.6,29.4,62.4,64.8,47.3,44.7,35,35.1,14.7,9.6,54.1,50.6,66.9,33.1,57.2,42.8,64.9,76.833,80.351,1.891,51.633,70.4,66.4,1.098,0.953
2019,"Pat","Colgate",15,64,66.3489,110.038,105.751,2.9,108.4,105.5,33,23,10,69.69697,55.9,50.6,28.9,28.6,19.3,18,30.3,73.1,26.9,69.7,67.5,53.9,50.4,39.1,33.9,9.9,9.5,57.9,52.1,59,41,59.1,40.9,67.9,77.685,80.993,1.573,10.836,74.3,71,1.107,1.027
2019,"ACC","Duke",1,8,72.2115,120.084,88.0911,31,119.3,88.3,34,29,5,85.29412,53.4,44.6,34.6,24,17.7,19.8,36.1,70.3,29.7,63.9,73.7,58.3,44.9,30.2,29.3,16.4,8,52.2,48.7,62.4,37.6,65.3,34.7,73.9,78.656,80.832,0.687,88.931,69,69.1,1.129,0.913
2019,"NEC","Fairleigh Dickinson",16,64,66.7742,106.184,110.432,-5.5,104.8,110.3,31,18,13,58.06452,54.5,51.5,35.5,30.2,19.4,20.4,29.4,66.9,33.1,70.6,67.9,51.2,51.6,40.4,34.3,10.2,9.2,53.2,51.5,65,35,61.5,38.5,68.1,75.792,79.678,1.741,0.2,74.3,70.3,1.083,1.051
2019,"SEC","Florida",10,32,62.6903,110.219,91.895,18.4,109.8,91.4,34,19,15,55.88235,49.9,48.4,30.4,33.6,18,22.6,31.1,68.3,31.7,68.9,64.8,49.8,48.6,33.5,32,11.3,8.9,51.1,48.8,56.6,43.4,62,38,64.3,77.265,79.585,1.39,79.849,71.8,69,1.042,0.971
2019,"ACC","Florida St.",4,16,68.2507,112.987,90.4293,19.2,111.3,92.1,34,27,7,79.41176,50.7,47.3,36.3,36.1,19.2,20.3,33.1,73.1,26.9,66.9,69.3,51,46.2,33.6,32.6,12.5,8.3,49.8,44.2,61.7,38.3,61.2,38.8,69.9,78.662,81.864,1.929,59.895,74.1,72.5,1.067,0.956
2019,"BSth","Gardner Webb",16,64,67.0883,107.475,108.218,-1.7,105.5,107.2,31,20,11,64.51613,54.8,50.2,39.2,27.7,16.8,18.1,22.6,69,31,77.4,68.3,53.8,49.9,37.7,33.8,7.4,8.8,51.8,54.3,62.7,37.3,55,45,68.5,75.143,77.391,1.73,0.2,71.6,72.5,1.083,1.049
2019,"SB","Georgia St.",14,64,69.8602,107.886,102.289,6.3,107.6,101.3,32,23,9,71.875,54.4,50.1,35.7,31.3,16.6,21.1,23.3,66.4,33.6,76.7,71.1,51.8,50.5,38.4,33,14.4,9.8,46,58.5,56.3,43.7,54.3,45.7,71.2,76.564,78.025,2.184,41.152,65.6,69.8,1.066,1.028
2019,"WCC","Gonzaga",1,8,69.7687,125.125,92.336,32.5,124.1,91.6,33,30,3,90.90909,59.6,44.2,36,25.1,14.5,18.9,30.6,72.9,27.1,69.4,71.6,62.3,43.1,36.5,30.9,13.3,4.9,55.9,41.1,64.7,35.3,65.4,34.6,72,78.212,80.475,1.839,55.473,76.7,69.5,1.241,0.909
2019,"Amer","Houston",3,16,66.1482,114.118,91.6934,23.2,114.1,90.9,34,31,3,91.17647,52.1,42.4,31.9,37.6,16.8,18.2,34.7,73.8,26.2,65.3,67.5,50.8,43.1,35.9,27.6,13.8,6.7,55.8,50.1,57.1,42.9,58.9,41.1,67.4,76.192,78.923,1.802,36.791,70.2,69.2,1.12,0.907
2019,"MAAC","Iona",16,64,70.5217,106.514,109.593,-4.9,105.2,110.1,32,17,15,53.125,53,52.3,37.1,28.8,17.3,18.6,25.7,69.9,30.1,74.3,71.3,53.3,50.2,35.1,36.8,8,11.4,50.4,55.8,56.4,43.6,57.1,42.9,72,76.777,80.321,2.012,7.379,74.1,68.3,1.077,1.06
2019,"B10","Iowa",10,32,69.3715,117.163,101.207,15.9,116.4,100.5,33,22,11,66.66667,52.6,51.6,42.3,28.8,17.2,18.5,29.9,71,29,70.1,70.3,51.5,53.4,36.1,32.6,9.3,7.8,60.1,59,61,39,58.6,41.4,70.9,78.354,81.123,1.504,55.647,74,68.4,1.106,1.04
2019,"B12","Iowa St.",6,64,67.6056,118.992,97.1452,22.1,118.2,96.1,34,23,11,67.64706,54.9,48.5,30.3,23.6,16.2,18.8,28.5,70,30,71.5,68.7,55,47.1,36.5,33.8,12.8,7.5,54.5,49.9,60.4,39.6,60.7,39.3,69.1,77.656,79.614,1.485,56.016,73.2,71.5,1.127,0.994
2019,"B12","Kansas",4,32,69.9355,112.746,92.0406,20.3,112.5,92.2,34,25,9,73.52941,52.3,47.8,32.9,27.7,18.7,18.5,29.7,71.7,28.3,70.3,70.6,52.2,45.9,35,33.6,11,9,48.8,52.8,65,35,58.6,41.4,71.5,77.524,80.449,1.073,89.423,69.7,68.1,1.055,0.981
2019,"B12","Kansas St.",4,64,63.0414,107.96,87.7377,19,106.5,87.5,33,25,8,75.75758,49.5,48.1,30.7,30.5,17.4,22.9,28.1,74.4,25.6,71.9,65,49,49.1,33.6,31.2,7.8,8.4,57.9,54.8,61.8,38.2,57.2,42.8,64.7,76.626,79.942,2.149,48.118,66.4,66.6,1.013,0.912
2019,"SEC","Kentucky",2,8,65.8287,118.223,90.8094,25.2,116.9,91.7,33,27,6,81.81818,53.3,47,42.5,27.1,18.5,18.4,36.6,74.2,25.8,63.4,67.9,52.7,43.6,36.4,35,14.2,7.7,52.1,48.2,70.2,29.8,61.7,38.3,67.2,78.06,80.796,0.592,95.376,74,70.6,1.126,0.96
2019,"BSth","Liberty",12,32,61.7759,110.565,99.7435,9,108.7,99.7,31,25,6,80.64516,56.1,48.7,26,32.4,17.2,20.8,25.7,73.5,26.5,74.3,65,56.9,48.4,36.6,32.9,7.5,8.8,53.5,46,58,42,62.9,37.1,63.2,75.616,78.078,1.845,0.345,77.9,66.7,1.111,0.958
2019,"ACC","Louisville",7,64,67.1312,113.376,92.4055,20.2,112.9,92.7,33,20,13,60.60606,50.9,46.4,35.1,31.6,17.8,16.3,29.2,74.2,25.8,70.8,68.6,50.6,45.7,34.2,31.7,7.8,10.6,53.4,48.4,56.3,43.7,63.1,36.9,68.6,76.75,80.459,1.928,53.581,77.5,69.7,1.071,0.974
2019,"SEC","LSU",3,16,69.8753,118.485,97.5196,21.2,118.3,97.1,32,26,6,81.25,51.7,50.2,37.7,34.2,18.2,20.7,37.3,69.6,30.4,62.7,70.6,53.4,49.7,32.3,34.1,12,7.2,46.1,43.6,65.7,34.3,60.9,39.1,71.3,77.191,80.572,1.102,66.287,75.4,68.8,1.123,1.008
2019,"BE","Marquette",5,64,68.5839,114.15,95.7294,16.5,112.2,95.7,33,24,9,72.72727,54.1,45.9,35.9,35.7,19.5,16.6,29.1,73.8,26.2,70.9,70.7,50.5,44.8,39.3,31.9,11.1,8.8,51.8,50.1,58.3,41.7,64.3,35.7,70.4,77.863,80.718,1.536,71.641,75.9,68.2,1.088,0.967
2019,"B10","Maryland",6,32,65.6376,113.82,93.8429,18.7,112.5,93.8,32,22,10,68.75,51.9,46,32.9,26.6,19.8,14.3,33.9,75.3,24.7,66.1,66.3,51.3,44.7,35.3,32,13.4,9.8,52.4,52.2,63,37,60.6,39.4,67.6,77.8,81.101,0.692,78.823,74.8,71.9,1.076,0.981
2019,"B10","Michigan",2,16,64.4257,115.516,86.081,29.1,115.3,86.2,34,28,6,82.35294,52.1,44.1,27,24.9,13.5,18.3,24.5,74.5,25.5,75.5,65.3,51.8,44.5,35,28.9,10.6,9.8,54.2,45.3,59.8,40.2,70.9,29.1,65.8,77.708,81.075,1.42,80.432,69.8,65.6,1.078,0.897
2019,"B10","Michigan St.",2,4,67.4035,121.729,90.3679,28.1,120,91.9,34,28,6,82.35294,55.8,43.7,35,27.7,18.7,14.9,34.1,73.2,26.8,65.9,68.4,54.8,41.3,38.4,31.8,14.1,8.3,68.2,53.1,62.2,37.8,63,37,69.2,77.545,79.804,1.768,70.057,75,67.9,1.144,0.951
2019,"B10","Minnesota",10,32,67.4509,110.671,96.2136,12.9,109.5,96.6,34,21,13,61.76471,48.3,49.1,42,28.3,17.6,16.6,31.9,71.9,28.1,68.1,68,48.4,48.3,32.1,33.9,10.3,11.2,60.2,50.2,71.2,28.8,66.3,33.7,69,78.493,80.998,1.7,71.523,67.9,68.6,1.038,1.014
2019,"SEC","Mississippi",8,64,68.3346,112.779,97.6963,16.5,113.1,96.6,32,20,12,62.5,53,50.6,31.7,33.2,18.2,21,30.4,70.5,29.5,69.6,69.2,52.6,47.8,35.8,37.2,9.8,9.9,54.2,55.6,60.5,39.5,65.1,34.9,69.7,76.901,80.394,1.67,48.937,78.3,70,1.085,1.013
2019,"SEC","Mississippi St.",5,64,67.4194,117.395,96.7173,19.8,116.4,96.6,33,23,10,69.69697,54.6,50.1,32.3,31.7,19.3,19.7,34.9,70.2,29.8,65.1,68.5,53.3,48.5,37.8,35.3,13.6,10.3,51.4,50.1,61,39,63.8,36.2,68.8,77.708,81.887,1.657,82.586,71.5,71.2,1.12,1.015
2019,"BSky","Montana",15,64,66.5497,107.36,103.814,3.5,106.7,103.2,32,24,8,75,56.7,50,32,37,17.4,19.3,27.7,75,25,72.3,68.3,56.2,49,38.3,34.6,7.9,8.5,52.1,44.7,61.7,38.3,63.8,36.2,67.8,76.224,78.903,2.401,19.258,69.6,74.5,1.117,1.01
2019,"OVC","Murray St.",12,32,69.0116,112.038,98.706,12,110.5,98.5,29,25,4,86.2069,55.2,46.4,33.2,28.4,17.2,19.5,32.4,70,30,67.6,71.1,57.2,48.4,34.4,28.5,11.3,9.2,58.4,45.4,63.1,36.9,64.6,35.4,70.1,77.219,79.736,1.497,8.231,74.1,71.9,1.147,0.961
2019,"MWC","Nevada",7,64,69.2146,114,95.0771,17.4,112.9,95.5,33,29,4,87.87879,54.1,47.6,40.7,27.6,14.4,19.2,26.5,75.3,24.7,73.5,70.9,55.1,46,35.1,33.4,11.1,7.2,54,52,57.2,42.8,60,40,70.8,78.179,80.687,2.696,35.414,70.8,67.2,1.137,0.94
